realtitle,program_type,program_genre,network,program_description,first_air_year,last_air_year,genre,plot,trivia,program_title,movie_id,kind_id,title
Manhunt in Space,,,,,,,,,,,3926537,3,Manhunt in Space
Mann of Action,,,,,,,,,,,3927143,3,Mann of Action
Maria Golovín,,,,,,,,,,,3929979,3,Maria Golovín
Mark Twain,,,,,,,,,,,3931660,3,Mark Twain
Marriage Proposal,,,,,,,,,,,3932304,3,Marriage Proposal
Massacre at Sand Creek,,,,,,,,,,,3934948,3,Massacre at Sand Creek
Maurice Chevalier's Paris,,,,,,,,,,,3937392,3,Maurice Chevalier's Paris
 Max Liebman Presents. ,Series, Anthology, NBC," A monthly series of lavishvariety specials produced by Max Liebman. The specials (in telecast order): Satins and Spurs, Sunday in Town, Fanfare, Spotlight, Good Times, Variety, The Big Time, A Connecticut Yankee, Kaleidoscope, The Desert Song, The Chocolate Soldier, Heidi, The Great Waltz, Dearest Enemy, Babes in Toyland, Paris in the Springtime, Panorama, Heaven Will Protect the Working Girl, Marco Polo, The Music of Gershwin, The Maurice Chevalier Show and Holiday. The series, which produced 22 specials, ran from September 12, 1954 to June 4, 1955 and from October 1, 1955 to June 9, 1956. ",1954,1956,['Comedy' 'Music'],[None],[None], Max Liebman Presents. ,3937904,3,Max Liebman Presents: Big Time
 Max Liebman Presents. ,Series, Anthology, NBC," A monthly series of lavishvariety specials produced by Max Liebman. The specials (in telecast order): Satins and Spurs, Sunday in Town, Fanfare, Spotlight, Good Times, Variety, The Big Time, A Connecticut Yankee, Kaleidoscope, The Desert Song, The Chocolate Soldier, Heidi, The Great Waltz, Dearest Enemy, Babes in Toyland, Paris in the Springtime, Panorama, Heaven Will Protect the Working Girl, Marco Polo, The Music of Gershwin, The Maurice Chevalier Show and Holiday. The series, which produced 22 specials, ran from September 12, 1954 to June 4, 1955 and from October 1, 1955 to June 9, 1956. ",1954,1956,['Musical'],[None],[None], Max Liebman Presents. ,3937905,3,Max Liebman Presents: Dearest Enemy
 Max Liebman Presents. ,Series, Anthology, NBC," A monthly series of lavishvariety specials produced by Max Liebman. The specials (in telecast order): Satins and Spurs, Sunday in Town, Fanfare, Spotlight, Good Times, Variety, The Big Time, A Connecticut Yankee, Kaleidoscope, The Desert Song, The Chocolate Soldier, Heidi, The Great Waltz, Dearest Enemy, Babes in Toyland, Paris in the Springtime, Panorama, Heaven Will Protect the Working Girl, Marco Polo, The Music of Gershwin, The Maurice Chevalier Show and Holiday. The series, which produced 22 specials, ran from September 12, 1954 to June 4, 1955 and from October 1, 1955 to June 9, 1956. ",1954,1956,['Musical'],[None],[None], Max Liebman Presents. ,3937907,3,Max Liebman Presents: Naughty Marietta
 Max Liebman Presents. ,Series, Anthology, NBC," A monthly series of lavishvariety specials produced by Max Liebman. The specials (in telecast order): Satins and Spurs, Sunday in Town, Fanfare, Spotlight, Good Times, Variety, The Big Time, A Connecticut Yankee, Kaleidoscope, The Desert Song, The Chocolate Soldier, Heidi, The Great Waltz, Dearest Enemy, Babes in Toyland, Paris in the Springtime, Panorama, Heaven Will Protect the Working Girl, Marco Polo, The Music of Gershwin, The Maurice Chevalier Show and Holiday. The series, which produced 22 specials, ran from September 12, 1954 to June 4, 1955 and from October 1, 1955 to June 9, 1956. ",1954,1956,['Musical'],[None],[None], Max Liebman Presents. ,3937909,3,Max Liebman Presents: Spotlight
 Max Liebman Presents. ,Series, Anthology, NBC," A monthly series of lavishvariety specials produced by Max Liebman. The specials (in telecast order): Satins and Spurs, Sunday in Town, Fanfare, Spotlight, Good Times, Variety, The Big Time, A Connecticut Yankee, Kaleidoscope, The Desert Song, The Chocolate Soldier, Heidi, The Great Waltz, Dearest Enemy, Babes in Toyland, Paris in the Springtime, Panorama, Heaven Will Protect the Working Girl, Marco Polo, The Music of Gershwin, The Maurice Chevalier Show and Holiday. The series, which produced 22 specials, ran from September 12, 1954 to June 4, 1955 and from October 1, 1955 to June 9, 1956. ",1954,1956,['Music'],[None],[None], Max Liebman Presents. ,3937910,3,Max Liebman Presents: The Maurice Chevalier Show
 Max Liebman Presents. ,Series, Anthology, NBC," A monthly series of lavishvariety specials produced by Max Liebman. The specials (in telecast order): Satins and Spurs, Sunday in Town, Fanfare, Spotlight, Good Times, Variety, The Big Time, A Connecticut Yankee, Kaleidoscope, The Desert Song, The Chocolate Soldier, Heidi, The Great Waltz, Dearest Enemy, Babes in Toyland, Paris in the Springtime, Panorama, Heaven Will Protect the Working Girl, Marco Polo, The Music of Gershwin, The Maurice Chevalier Show and Holiday. The series, which produced 22 specials, ran from September 12, 1954 to June 4, 1955 and from October 1, 1955 to June 9, 1956. ",1954,1956,[None 'Comedy' 'Musical'],"['The pretty widow, Sonia, comes to Paris for a gay fling. Since she owns most of her native Marsovia, her government wants to make certain her second marriage does not take her wealth away from home. Their choice for her is the dashing Marsovian Prince Danilo.'
 None]",[None], Max Liebman Presents. ,3937911,3,Max Liebman Presents: The Merry Widow
 Max Liebman Presents. ,Series, Anthology, NBC," A monthly series of lavishvariety specials produced by Max Liebman. The specials (in telecast order): Satins and Spurs, Sunday in Town, Fanfare, Spotlight, Good Times, Variety, The Big Time, A Connecticut Yankee, Kaleidoscope, The Desert Song, The Chocolate Soldier, Heidi, The Great Waltz, Dearest Enemy, Babes in Toyland, Paris in the Springtime, Panorama, Heaven Will Protect the Working Girl, Marco Polo, The Music of Gershwin, The Maurice Chevalier Show and Holiday. The series, which produced 22 specials, ran from September 12, 1954 to June 4, 1955 and from October 1, 1955 to June 9, 1956. ",1954,1956,['Comedy'],[None],[None], Max Liebman Presents. ,3937912,3,Max Liebman Presents: Variety
Meant to Tell You,,,,,,,,,,,3940562,3,Meant to Tell You
Meet Me in St. Louis,,,,,,,,,,,3941936,3,Meet Me in St. Louis
Meet the Family,,,,,,,,,,,3942069,3,Meet the Family
Meet the O'Briens,,,,,,,,,,,3942139,3,Meet the O'Briens
Menace from Outer Space,,,,,,,,,,,3946140,3,Menace from Outer Space
 Mickey Spillane's Mike Hammer. ,Series, Crime Drama,," For information of the various Mike Hammer programs based on the character created by Mickey Spillane see the following titles: Mickey Spillane's Margin for Murder, Mike Hammer (1958), Mike Hammer (1984), Mike Hammer, Private Eye, The New Mike Hammer, Mike Hammer: Come Die with Me, Mickey Spillane's Mike Hammer: More Than Murder, Mickey Spillane's Mike Hammer: Murder Me, Murder You, The Return of Mike Hammer and Mickey Spillane's Mike Hammer: Murder Takes All. ",1958,1997,['Crime' 'Drama' 'Mystery'],[None],[None], Mickey Spillane's Mike Hammer. ,3952195,3,Mickey Spillane's 'Mike Hammer!'
Miracle in May,,,,,,,,,,,3958262,3,Miracle in May
Miracle on 34th Street,,,,,,,,,,,3958311,3,Miracle on 34th Street
Miss America Pageant,,,,,,,,,,,3959888,3,Miss America Pageant
Miss America Pageant,,,,,,,,,,,3959889,3,Miss America Pageant
Miss Universe,,,,,,,,,,,3960619,3,Miss Universe
Miss Universe Pageant,,,,,,,,,,,3960642,3,Miss Universe Pageant
Moby Dick,,,,,,,,,,,3963921,3,Moby Dick
Mr. and Mrs. Freedom,,,,,,,,,,,3976424,3,Mr. and Mrs. Freedom
 Mr. and Mrs. North. ,Series, Crime Drama," CBS, NBC"," ""To Jerry, with Love, Pam,"" is the inscription on the pocket watch Pamela North gave to her husband, Gerald (""Jerry"") North, on the occasion of their first wedding anniversary. (They have been married five years when the series begins. Pam and Jerry married on a Friday afternoon during Pam's lunch hour and honeymooned in Paris.) Jerry, a lieutenant in the Navy during World War II, is a former private detective who relinquished the rough life for a peaceful existence as a publisher (for an unidentified house). Pamela is young, beautiful and fashion conscious, and she believes she possesses the mind of a detective (when she sees something that is wrong, she immediately associates it with foul play). Much to Jerry's regret, Pam is most often right and he finds himself playing detective again to solve a crime. It is unfair to give Jerry all the credit. Pam does solve crimes on her own. She is so unassuming that the culprit is unaware of her brilliance and is caught by surprise. Pam is extremely proud of herself at these moments and tells Jerry, ""If I hadn't used my brains, I'd be dead. You'd have a corpse for a wife."" (Unfortunately, Pam tells Jerry this when he is trying to sleep or is involved with a manuscript; the remark falls virtually on deaf ears _æ ""Yes, honey, that's nice, dear."" Occasionally, Jerry's subconscioushears what Pam is saying. When he reahzes what she said, he shows great concern and tells her not to do it again. She agrees _æ until the next episode.) Jerry and Pam live at 24 Sainte Anne's Place, Apartment 6A, in New York's Greenwich Village. (Their address is also given as 23 Sainte Anne's Place, Apartment 408 _æ even though Apartment 6A is seen in the opening theme.) Their closest friend is Bill Weigand, a lieutenant with the Homicide Division of the Police Department of New York City (he was best man at their wedding). The series is based on the novel by Frances and Richard Lockridge. See also the two prior titles. Cast: Richard Denning {Jerry North), Barbara Britton {Pamela North), Francis DeSales {Bill Weigand). ",1952,1954,['Comedy' 'Mystery'],[None],[None], Mr. and Mrs. North. ,3976437,3,Mr. and Mrs. North
Mr. Broadway,,,,,,,,,,,3976611,3,Mr. Broadway
Music with Mary Martin,,,,,,,,,,,3982725,3,Music with Mary Martin
NBC's Tenth Anniversary Program,,,,,,,,,,,4001186,3,NBC's Tenth Anniversary Program
No Man Is an Island,,,,,,,,,,,4015999,3,No Man Is an Island
Now Is Tomorrow,,,,,,,,,,,4024671,3,Now Is Tomorrow
Odyssey,,,,,,,,,,,4035223,3,Odyssey
Olympic Fund Telethon,,,,,,,,,,,4040654,3,Olympic Fund Telethon
On Borrowed Time,,,,,,,,,,,4041676,3,On Borrowed Time
Once Upon a Christmas Time,,,,,,,,,,,4044123,3,Once Upon a Christmas Time
Once Upon an Eastertime,,,,,,,,,,,4044435,3,Once Upon an Eastertime
One Hour in Wonderland,,,,,,,,,,,4045655,3,One Hour in Wonderland
One Night Stand: The World of Lenny Bruce,,,,,,,,,,,4046708,3,One Night Stand: The World of Lenny Bruce
One Touch of Venus,,,,,,,,,,,4047484,3,One Touch of Venus
Operation Big Shot,,,,,,,,,,,4050760,3,Operation Big Shot
Ordeal by White House,,,,,,,,,,,4052385,3,Ordeal by White House
Orson Welles at Large: Portrait of Gina,,,,,,,,,,,4053763,3,Orson Welles at Large: Portrait of Gina
Otello,,,,,,,,,,,4055442,3,Otello
Otello,,,,,,,,,,,4055445,3,Otello
Our Mr. Sun,,,,,,,,,,,4057148,3,Our Mr. Sun
Our Sister Emily,,,,,,,,,,,4057386,3,Our Sister Emily
Panama Hattie,,,,,,,,,,,4065030,3,Panama Hattie
Parade of Stars Auto Show,,,,,,,,,,,4068294,3,Parade of Stars Auto Show
Pass the Line,,,,,,,,,,,4072858,3,Pass the Line
Passaic: Birthplace of Television and the DuMont Story,,,,,,,,,,,4073084,3,Passaic: Birthplace of Television and the DuMont Story
Pastoral,,,,,,,,,,,4074066,3,Pastoral
 People. ,Pilot, Human Interest, ABC," The program presents interviews with the people ""The Man"" (host) meets while walking on the street (in Los Angeles in the pilot). Host (''The Man""): Ben Alexander. ",1957,,['Drama'],[None],[None], People. ,4080087,3,People
Perfect Ending,,,,,,,,,,,4081402,3,Perfect Ending
Peter Pan,,,,,,,,,,,4084259,3,Peter Pan
Philco Inaugural Show,,,,,,,,,,,4085860,3,Philco Inaugural Show
Pinocchio,,,,,,,,,,,4090699,3,Pinocchio
Pontiac Star Parade,,,,,,,,,,,4100465,3,Pontiac Star Parade
 Premiere. ,Live Test Program, Variety, CBS," An historic CBS event: its first attempt at commercial color broadcasting to a five city cable hookup (New York, Baltimore, Philadelphia, Washington, D.C. and Boston). The program featured the performances of top CBS personalities and showed the potential of color television (even though there were, for example, only 30 color sets in New York City). Although the CBS color wheel system was the one favored by the FCC (it rejected RCAs tri-color tube), it never caught on. The system showed brilliant color but played havoc with faces and hair, giving a two-tone look. The show was also a great plug for the sponsors who backed it: General Mills, Wrigley's Gum, Pepsi-Cola, Toni Home Permanent, Proctor and Gamble, Standard Brands, Aunt Jemima Pancake Flour, Ivory Soap, Tender Leaf Tea, Chase and Sanborn Coffee, Ford Lincoln and Mercury Cars and Revlon Lipstick. Performers: Robert Alda, Isabel Bigley, The Bil and Cora Baird Marionettes, Faye Emerson, Arthur Godfrey, Durward Kirby, Sam Levinson, Garry Moore, The New City Ballet Company, Ed Sullivan. Miss CBS Color: Patty Painter. CBS Guests: William S. Paley {chairman), Frank Stanton {president), Wayne Coy {FCC Chairman) . Orchestra: Archie Bleyer. ",1951,,[None 'Comedy' 'Music'],[None],"[""Television's first network color broadcast. However, commercial production of the first television set compatible with the CBS field sequential color system did not begin until September 1951, leaving only prototype models available for viewing this special in June 1951. Variety estimated that only 30 color receivers were available in the New York area. The show was relayed by cable to CBS affiliates in four other cities (Boston, Philadelphia, Baltimore, and Washington), which then broadcast the special over the air.""
 None]", Premiere. ,4108532,3,Premiere
Preview: Beethoven's Ninth Symphony,,,,,,,,,,,4110215,3,Preview: Beethoven's Ninth Symphony
 Real George. ,Pilot, Comedy, NBC," George Gidley is a misadventure-prone stock clerk in a department store run by a boss (Mr. Tutwiler) who still believes he is a Navy drill sergeant. The proposed series was to follow events in George's life when he is promoted from clerk to junior salesman. Other Regulars: Janet, George's girlfriend. Cast: George O'Hanlon {George Gidley), Gloria Henry {Janet), Ray Collins {Mr. Tutwiler). ",1956,,['Comedy'],[None],[None], Real George. ,4137682,3,Real George
Red Cross Fund Program,,,,,,,,,,,4140394,3,Red Cross Fund Program
Renegade Satellite,,,,,,,,,,,4146562,3,Renegade Satellite
Resources for Freedom,,,,,,,,,,,4148524,3,Resources for Freedom
Revolution of the Eye,,,,,,,,,,,4151864,3,Revolution of the Eye
Richard Nixon,,,,,,,,,,,4153210,3,Richard Nixon
 The Roberta Qtiinlan Show. ,Series, Variety, NBC," A program of music and songs with singer Roberta Quinlan as the host. The series ran from May 3, 1949 to November 23,  195L Hostess: Roberta Quinlan. Announcer: Bob Stanton. Music: The Harry Clark Trio, The Tony Mottola Trio, The Elliott Lawrence Orchestra. ",1949,1951,[None 'Musical'],[None],"[""'Bob Hope (I)' (qv) reprises his role as Huckleberry Haines which he played in the 'Jerome Kern' (qv) musical which opened on Nov. 18, 1933 at the New Amsterdam Theatre in New York and ran for 295 performances.""
 None]", The Roberta Qtiinlan Show. ,4159218,3,Roberta
Rocky Marciano vs. Ezzard Charles,,,,,,,,,,,4161310,3,Rocky Marciano vs. Ezzard Charles
Salute to Baseball,,,,,,,,,,,4178683,3,Salute to Baseball
Salvage,,,,,,,,,,,4178761,3,Salvage
Satins and Spurs,,,,,,,,,,,4185076,3,Satins and Spurs
Saturday Spectacular: High Button Shoes,,,,,,,,,,,4185452,3,Saturday Spectacular: High Button Shoes
Saturday Spectacular: Manhattan Tower,,,,,,,,,,,4185453,3,Saturday Spectacular: Manhattan Tower
Scattergood Baines,,,,,,,,,,,4188473,3,Scattergood Baines
Sea Divers,,,,,,,,,,,4193672,3,Sea Divers
Season's Greetings,,,,,,,,,,,4194594,3,Season's Greetings
Second Face,,,,,,,,,,,4195171,3,Second Face
Section 315,,,,,,,,,,,4196561,3,Section 315
Seven Keys to Baldpate,,,,,,,,,,,4204255,3,Seven Keys to Baldpate
Sham,,,,,,,,,,,4209484,3,Sham
Sham,,,,,,,,,,,4209485,3,Sham
 Sherlock Holmes. ,Unaired Pilot, Crime Drama,n/a," An unsuccessful attempt at a weekly series featuring the crime-solving exploits of Sherlock Holmes, a London-based consulting detective, and his friend and biographer, Dr. John H. Watson. In the pilot episode, titled ""The Man Who Disappeared,"" Holmes probes the sudden disappearance of Dr. Watson. The pilot was filmed in England and with six minutes of additional footage, was released theatrically as a featurette in April 1951. The episode was originally titled ""The Man with the Twisted Lip."" Cast: John Longden {Sherlock Holmes), Campbell Singer {Dr. John H. Watson). Guest Cast: Hector Ross {Neville St. Clair), Inka Dolega {Kate St. Clair), Beryl Baxter {Doreen), Walter Gotell {Lurotto). ",1951,,[None 'Mystery' 'Short'],"[None
 'A Sherlock Holmes story in which the detective investigates the disappearance of a missing husband who is traced to an opium-den in Wapping, where the proprietor denies knowledge of him. Holmes finds him upstairs in a pool of blood, is attacked and fights his way out. After various enquiries he solves the mystery. Originally the pilot for a proposed television series, this film ended up as a B-movie short.']","['Originally a failed TV pilot, this production was released theatrically as a short subject.'
 None]", Sherlock Holmes. ,4213886,3,Sherlock Holmes: The Man Who Disappeared
Shopping with Miss Lee,,,,,,,,,,,4217880,3,Shopping with Miss Lee
Silver Needle in the Sky,,,,,,,,,,,4224403,3,Silver Needle in the Sky
Soldier of Peace,,,,,,,,,,,4241046,3,Soldier of Peace
Some of Manie's Friends,,,,,,,,,,,4242681,3,Some of Manie's Friends
Song and Dance,,,,,,,,,,,4244830,3,Song and Dance
" Sorry, Wrong Number. ",Experimental, Drama, CBS," A second dramatization by CBS of the Lucille Fletcher suspense story as an experiment to promote its ill-fated color television process, the Color Wheel. A one-character story in which an invalid woman overhears a murder plot on the telephone, then seeks to get help _æ unaware that she is the intended victim. The program is produced by Fred Rickey. Cast: Meg Mundy (The Woman). ",1950,,[None 'Drama' 'Short' 'Thriller'],[None],['This program is believed to be lost.' None]," Sorry, Wrong Number. ",4246986,3,"Sorry, Wrong Number"
Squadron of Doom,,,,,,,,,,,4256624,3,Squadron of Doom
 Stage Door. ,Series, Drama, CBS," Life in and around the Broadway theater district of New York City as seen through the eyes of Celia Knox and Hank Merlin, lovers who are also aspiring actors. Based on the play by George S. Kaufman and Edna Ferber. The series, which produced eight episodes, ran from February 7, 1950 to March 28,  1950. Cast: Louise Albritton (Celia Knox), Scott McKay (Hank Merlin) . ",1950,,['Comedy' 'Drama'],[None],[None], Stage Door. ,4258021,3,Stage Door
Standard Oil New Jersey Presents Its 75th Anniversary Entertainment,,,,,,,,,,,4259073,3,Standard Oil New Jersey Presents Its 75th Anniversary Entertainment
Star Spangled Revue,,,,,,,,,,,4259766,3,Star Spangled Revue
Stars in the Eye,,,,,,,,,,,4261021,3,Stars in the Eye
Story of the Christmas Carol,,,,,,,,,,,4267381,3,Story of the Christmas Carol
Summer of Decision,,,,,,,,,,,4276525,3,Summer of Decision
Sunday Spectacular: The Bachelor,,,,,,,,,,,4277491,3,Sunday Spectacular: The Bachelor
Svengali and the Blonde,,,,,,,,,,,4283413,3,Svengali and the Blonde
Swing Into Spring!,,,,,,,,,,,4286003,3,Swing Into Spring!
Swiss Family Robinson,,,,,,,,,,,4286285,3,Swiss Family Robinson
Tales of a Wayward Inn,,,,,,,,,,,4293553,3,Tales of a Wayward Inn
Tales of Frankenstein,,,,,,,,,,,4293588,3,Tales of Frankenstein
Tarzan and the Trappers,,,,,,,,,,,4297143,3,Tarzan and the Trappers
 Teenage Idol. ,Pilot, Comedy, CBS," A proposed spin-ofi"" from Mr. Adams and Eve about Swivelhips Jackson, a rock and roll singer who becomes America's newest teenage sensation. In the pilot episode, Howard and Eve Adams, a famous acting couple, attempt to help their housekeeper's nephew, Walter, impress a girl ( Joanie) who has eyes only for Swivelhips. Cast: Darrell Howe {Swivelhips Jackson). Guest Cast: Patrick Wayne {Walter), Carolyn Craig {Joanie), Howard Duff {Howard Adams), Ida Lupino {Eve Adams), Olive Carey {Elsie). ",1958,,['Comedy' 'Family' 'Musical'],[None],[None], Teenage Idol. ,4300965,3,Teenage Idol
Tell-Tale Heart,,,,,,,,,,,4302555,3,Tell-Tale Heart
Ten Little Indians,,,,,,,,,,,4303486,3,Ten Little Indians
Ten Years Ago Today,,,,,,,,,,,4303700,3,Ten Years Ago Today
The 10th Annual Tony Awards,,,,,,,,,,,4309183,3,The 10th Annual Tony Awards
The 11th Annual Primetime Emmy Awards,,,,,,,,,,,4309213,3,The 11th Annual Primetime Emmy Awards
The 11th Annual Tony Awards,,,,,,,,,,,4309218,3,The 11th Annual Tony Awards
The 12th Annual Tony Awards,,,,,,,,,,,4309268,3,The 12th Annual Tony Awards
The 13th Annual Tony Awards,,,,,,,,,,,4309299,3,The 13th Annual Tony Awards
The 25th Annual Academy Awards,,,,,,,,,,,4309874,3,The 25th Annual Academy Awards
The 26th Annual Academy Awards,,,,,,,,,,,4309893,3,The 26th Annual Academy Awards
The 27th Annual Academy Awards,,,,,,,,,,,4309909,3,The 27th Annual Academy Awards
The 28th Annual Academy Awards,,,,,,,,,,,4309920,3,The 28th Annual Academy Awards
The 29th Annual Academy Awards,,,,,,,,,,,4309935,3,The 29th Annual Academy Awards
The 30th Annual Academy Awards,,,,,,,,,,,4310033,3,The 30th Annual Academy Awards
The 31st Annual Academy Awards,,,,,,,,,,,4310046,3,The 31st Annual Academy Awards
The Actor's Society Benefit Gala,,,,,,,,,,,4311578,3,The Actor's Society Benefit Gala
 The Adventures of Dr. Fu Manchu. ,Unaired Pilot, Adventure, NBC," An unsold series based on the characters created by Sax Rohmer about a Scotland Yard Inspector (Sir Dennis Nayland Smith) and his efforts to stop an evil Chinese physician (Dr. Fu Manchu) from destroying mankind. Cast: John Carradine (Dr. Fu Manchu), Sir Cedric Hardwicke [Sir Dennis Nayland Smith) . ",1950,,['Adventure'],[None],[None], The Adventures of Dr. Fu Manchu. ,4312018,3,The Adventures of Fu Manchu: The Zayat Kiss
The Adventures of Huckleberry Finn,,,,,,,,,,,4312037,3,The Adventures of Huckleberry Finn
The Adventures of Marco Polo,,,,,,,,,,,4312117,3,The Adventures of Marco Polo
The Adventures of Rick O'Shay,,,,,,,,,,,4312224,3,The Adventures of Rick O'Shay
The Alphabet Conspiracy,,,,,,,,,,,4313181,3,The Alphabet Conspiracy
 The Amazing Mr. Malone. ,Series, Crime Drama, CBS," John J. Malone is a brilliant criminal attorney working out of Chicago. He is also tough as nails when he has to be although he prefers not to use violence. He also likes going by the book when it comes to defending clients but he often finds himself violating his own code of ethics to find evidence he needs to defend and clear his clients. The series, based on the radio series of the same title, is broadcast live and aired from September 24, 1951 to March 10, 1952. Cast: Lee Tracy {John J. Malone). ",1951,1952,[None 'Crime'],"[None
 ""Author Craig Rice's John J. Malone investigates two murders in Chicago, each somehow connected to the $56,000 owed to Plantation Club owner Howard Dunlap. Gene Raymond (as Malone), Fred Clark, and Maria Palmer continue the roles they played on the network radio series of the same name, and Raymond Burr and Harry Morgan both get early television roles here.""]","[""This was an attempt by ABC- TV to develop Craig Rice's Malone novels and stories into a television series. A later version, starring Lee Tracy in the title role, aired during the 1951- 52 season.""
 None]", The Amazing Mr. Malone. ,4313391,3,The Amazing Mr. Malone
The Anatomist,,,,,,,,,,,4313892,3,The Anatomist
The Andrews Sisters,,,,,,,,,,,4313972,3,The Andrews Sisters
 The Arthur Godfrey Show. ,Series, Variety, CBS," A casual program of music, song and chatter with humorist Arthur Godfrey as the host. The series ran from September 23, 1958 to February 24, 1959. Margaret Richardson and Jack Carney are the producers. Host: Arthur Godfrey. Regulars: Johnny Nash, Lani NiU. Announcer: Tony Marvin. Orchestra: Dick Hyman. ",1958,1959,['Comedy' 'Music'],[None],[None], The Arthur Godfrey Show. ,4315712,3,The Arthur Godfrey Show
The Baby-sitter,,,,,,,,,,,4317122,3,The Baby-sitter
The Backbone of America,,,,,,,,,,,4317317,3,The Backbone of America
The Ballad of Louie the Louse,,,,,,,,,,,4317837,3,The Ballad of Louie the Louse
The Bells of St. Mary's,,,,,,,,,,,4319965,3,The Bells of St. Mary's
The Big Build Up,,,,,,,,,,,4321264,3,The Big Build Up
The Bing Crosby Show,,,,,,,,,,,4322153,3,The Bing Crosby Show
The Bing Crosby Special,,,,,,,,,,,4322157,3,The Bing Crosby Special
The Bing Crosby Special,,,,,,,,,,,4322158,3,The Bing Crosby Special
The Bing Crosby Special,,,,,,,,,,,4322159,3,The Bing Crosby Special
The Black Forest,,,,,,,,,,,4322851,3,The Black Forest
The Black Star Rises,,,,,,,,,,,4323090,3,The Black Star Rises
The Blue and White Lamp,,,,,,,,,,,4323711,3,The Blue and White Lamp
The Blue Ribbon Christmas Eve Musical,,,,,,,,,,,4323857,3,The Blue Ribbon Christmas Eve Musical
The Bogus Green,,,,,,,,,,,4324250,3,The Bogus Green
The Bourgeois Gentleman,,,,,,,,,,,4325143,3,The Bourgeois Gentleman
The Buckskin Rangers,,,,,,,,,,,4327374,3,The Buckskin Rangers
The Chocolate Soldier,,,,,,,,,,,4331876,3,The Chocolate Soldier
The Christmas Carol,,,,,,,,,,,4332120,3,The Christmas Carol
The Christmas Tree,,,,,,,,,,,4332222,3,The Christmas Tree
The Cold Sun,,,,,,,,,,,4333778,3,The Cold Sun
The Corn Is Green,,,,,,,,,,,4335739,3,The Corn Is Green
The Dagmar Story,,,,,,,,,,,4338534,3,The Dagmar Story
The Dark Cellar,,,,,,,,,,,4339030,3,The Dark Cellar
The Desert Song,,,,,,,,,,,4341615,3,The Desert Song
The Devil's Disciple,,,,,,,,,,,4342219,3,The Devil's Disciple
The Downtown Show,,,,,,,,,,,4344572,3,The Downtown Show
The Easter Seal Teleparade of Stars,,,,,,,,,,,4346000,3,The Easter Seal Teleparade of Stars
The Edsel Show,,,,,,,,,,,4346237,3,The Edsel Show
The Elf and Mr. Little,,,,,,,,,,,4346716,3,The Elf and Mr. Little
The Emperor Jones,,,,,,,,,,,4346904,3,The Emperor Jones
 The Ernie Kovacs Show. ,Series, Comedy, NBC," The program, which features comedy sketches and blackouts, spotlights the genius of satirist Ernie Kovacs. The series aired from December 12, 1955 to September 10, 1956. Host: Ernie Kovacs. Regulars: Edie Adams, Matt Dennis, Kenny Delmar, Harry Lescoe, Al Keith. Announcer: Bill Wendell. ",1955,1956,['Comedy'],[None],[None], The Ernie Kovacs Show. ,4347949,3,The Ernie Kovacs Show
The Esther Williams Aqua Spectacle,,,,,,,,,,,4348228,3,The Esther Williams Aqua Spectacle
The Far-Off Hills,,,,,,,,,,,4350587,3,The Far-Off Hills
The Fat Man: The Thirty-Two Friends of Gina Lardelli,,,,,,,,,,,4350831,3,The Fat Man: The Thirty-Two Friends of Gina Lardelli
The Finest Gift,,,,,,,,,,,4352386,3,The Finest Gift
The First Mintmaster,,,,,,,,,,,4352871,3,The First Mintmaster
The First Year,,,,,,,,,,,4353073,3,The First Year
The Ford 50th Anniversary Show,,,,,,,,,,,4354384,3,The Ford 50th Anniversary Show
 Forest Ranger. ,Unaired Pilot, Adventure,n/a," An unsold series that was to relate the adventures of a group of forest rangers. Based on an actual case from the files of the U.S. Forest Service. Cast: Dick Foran {Will Roberts) , Adam Kennedy {Dave Erickson), John Dehner {Frank Jennings), Dabbs Greer {Ted Borton), Willis Bouchey {Hody Scott), Susan Cummings {Ann loring), Bobby Clark {Jimmy Loring), Allen Jenkins {Harry Clark), Charles Smith {Chet Wiley), Chuck Robertson {Dan Talbot), Fred Krone {Hank Nixon). ",1956,,[None 'Adventure'],[None],['Unsold pilot.' None], Forest Ranger. ,4354516,3,The Forest Ranger
 Fountain of Youth. ,Pilot, Drama, NBC," The pilot episode for an untitled anthology series from Desilu Productions. Dr. Humphrey Baxter, a famous scientist, invents an elixir that perpetuates youth for 200 years. When his beautiful fiancee (Caroline) leaves him for another man (Alan), he gives them a special gift as a wedding present: a vial of elixir. The story relates the couple's efforts to cheat each other for the potion _æ until Dr. Baxter reveals it was only a fake _æ and his revenge. Aired as an episode of Colgate Theater. Cast: Orson Welles (NarratorlDr. Humphrey Baxter), Joi Lansing {Caroline Coates), Rick Jason {Alan Broadie), Nancy Kulp {Stella Morgan), Billy House {Albert Morgan) . ",1958,,['Romance' 'Short'],[None],[None], Fountain of Youth. ,4354910,3,The Fountain of Youth
The Frank Sinatra Timex Show: An Afternoon with Frank Sinatra,,,,,,,,,,,4355262,3,The Frank Sinatra Timex Show: An Afternoon with Frank Sinatra
The Fred Waring Christmas Show,,,,,,,,,,,4355319,3,The Fred Waring Christmas Show
